Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
03-07-2024,22:59:00,CNR3855977560,Canceled by Driver,CID634914,Prime Sedan,null,More than permitted people in there,null,null,230.00,null,0.00,null,null
25-07-2024,01:44:00,CNR6774178719,Success,CID902361,eBike,null,null,No,null,304.00,Cash,28.00,3.60,3.00
27-07-2024,13:10:00,CNR4046969463,Canceled by Driver,CID788327,Prime Plus,null,Personal & Car related issue,null,null,318.00,null,0.00,null,null
01-07-2024,21:22:00,CNR4475747544,Success,CID337010,Prime Sedan,null,null,No,null,130.00,Cash,18.00,3.10,4.90
07-07-2024,16:37:00,CNR5165798104,Success,CID831932,Bike,null,null,No,null,419.00,Cash,12.00,4.70,4.20
05-07-2024,15:15:00,CNR4392965412,Canceled by Driver,CID966732,Prime SUV,null,Customer related issue,null,null,399.00,null,0.00,null,null
22-07-2024,19:30:00,CNR1167401662,Driver Not Found,CID981323,Mini,null,null,null,null,2900.00,null,0.00,null,null
27-07-2024,11:39:00,CNR2822610940,Success,CID301559,Bike,null,null,No,null,121.00,Cash,31.00,4.20,3.10
14-07-2024,01:07:00,CNR6691577601,Success,CID983207,Prime Sedan,null,null,No,null,107.00,UPI,27.00,3.50,3.30
17-07-2024,21:09:00,CNR9445908039,Canceled by Customer,CID921864,Mini,Driver is not moving towards pickup location,null,null,null,424.00,null,0.00,null,null
21-07-2024,20:34:00,CNR3423157511,Canceled by Driver,CID704228,Bike,null,Customer was coughing/sick,null,null,307.00,null,0.00,null,null
19-07-2024,17:32:00,CNR1324239592,Success,CID647625,eBike,null,null,No,null,583.00,Cash,40.00,4.50,4.20
05-07-2024,01:18:00,CNR8086928686,Canceled by Driver,CID506037,Mini,null,Personal & Car related issue,null,null,325.00,null,0.00,null,null
22-07-2024,05:44:00,CNR3412387949,Success,CID786300,Prime Sedan,null,null,No,null,216.00,UPI,33.00,4.40,4.50
07-07-2024,06:55:00,CNR9728294566,Canceled by Driver,CID444964,Mini,null,Customer related issue,null,null,337.00,null,0.00,null,null
17-07-2024,21:06:00,CNR3797886537,Success,CID692922,Prime SUV,null,null,No,null,373.00,Cash,26.00,4.60,4.10
16-07-2024,03:12:00,CNR2918335042,Canceled by Customer,CID267651,Bike,Change of plans,null,null,null,121.00,null,0.00,null,null
23-07-2024,08:56:00,CNR7683288053,Success,CID472301,Prime Plus,null,null,No,null,584.00,UPI,18.00,3.10,3.30
30-07-2024,04:29:00,CNR7308621555,Canceled by Customer,CID255257,Mini,AC is Not working,null,null,null,372.00,null,0.00,null,null
01-07-2024,23:33:00,CNR6893200456,Canceled by Driver,CID590573,Prime SUV,null,Personal & Car related issue,null,null,482.00,null,0.00,null,null
28-07-2024,01:48:00,CNR8506315424,Canceled by Customer,CID384102,Mini,Wrong Address,null,null,null,169.00,null,0.00,null,null
07-07-2024,05:42:00,CNR6289456005,Driver Not Found,CID341767,Bike,null,null,null,null,655.00,null,0.00,null,null
26-07-2024,10:10:00,CNR3652386033,Success,CID718764,Bike,null,null,No,null,398.00,UPI,4.00,3.30,3.30
24-07-2024,11:32:00,CNR7500140086,Success,CID711398,Prime SUV,null,null,No,null,198.00,Cash,2.00,3.30,3.60
15-07-2024,09:55:00,CNR9206491878,Driver Not Found,CID219381,Prime Sedan,null,null,null,null,482.00,null,0.00,null,null
29-07-2024,03:17:00,CNR1508971604,Success,CID902685,Prime Sedan,null,null,No,null,305.00,UPI,23.00,3.80,4.40
03-07-2024,15:14:00,CNR4004898445,Canceled by Driver,CID501660,Mini,null,More than permitted people in there,null,null,294.00,null,0.00,null,null
06-07-2024,07:14:00,CNR8826275068,Success,CID257693,Prime Sedan,null,null,No,null,161.00,Cash,5.00,4.10,4.00
02-07-2024,13:18:00,CNR9942066704,Canceled by Driver,CID908062,Prime Sedan,null,Customer related issue,null,null,404.00,null,0.00,null,null
01-07-2024,10:09:00,CNR2361275900,Success,CID429569,Auto,null,null,No,null,169.00,Cash,12.00,4.70,3.80
03-07-2024,09:20:00,CNR4419040819,Success,CID644474,Bike,null,null,No,null,501.00,UPI,49.00,4.50,3.10
07-07-2024,16:41:00,CNR1911058132,Success,CID309575,Mini,null,null,No,null,101.00,Cash,1.00,3.60,3.70
20-07-2024,03:47:00,CNR8926984331,Success,CID860681,Auto,null,null,No,null,192.00,Cash,15.00,4.60,4.50
18-07-2024,12:57:00,CNR2191224963,Canceled by Driver,CID702491,Mini,null,More than permitted people in there,null,null,393.00,null,0.00,null,null
04-07-2024,21:10:00,CNR6024993831,Canceled by Customer,CID689882,eBike,AC is Not working,null,null,null,414.00,null,0.00,null,null
03-07-2024,04:20:00,CNR3704418934,Canceled by Customer,CID679996,Bike,Change of plans,null,null,null,1816.00,null,0.00,null,null
05-07-2024,06:38:00,CNR6259704301,Success,CID228411,Prime Sedan,null,null,No,null,366.00,Cash,28.00,3.80,3.20
11-07-2024,00:22:00,CNR4588889454,Driver Not Found,CID955141,Prime SUV,null,null,null,null,417.00,null,0.00,null,null
06-07-2024,08:41:00,CNR9102117353,Success,CID226904,Prime Plus,null,null,No,null,2884.00,UPI,48.00,3.80,4.90
25-07-2024,07:33:00,CNR9855871509,Canceled by Driver,CID750118,Prime Sedan,null,Personal & Car related issue,null,null,371.00,null,0.00,null,null
30-07-2024,19:29:00,CNR6491202733,Success,CID188757,Mini,null,null,No,null,175.00,UPI,2.00,3.40,3.30
11-07-2024,12:39:00,CNR1767970743,Success,CID989298,Bike,null,null,No,null,494.00,UPI,28.00,3.10,3.80
30-07-2024,12:04:00,CNR6136026561,Success,CID233895,eBike,null,null,No,null,441.00,UPI,27.00,3.10,3.10
23-07-2024,15:34:00,CNR7642653871,Success,CID877855,Prime Sedan,null,null,No,null,471.00,Cash,23.00,4.40,4.60
05-07-2024,21:57:00,CNR8369636566,Success,CID718559,Prime Plus,null,null,No,null,389.00,Cash,14.00,3.20,4.60
16-07-2024,09:26:00,CNR8073437118,Canceled by Driver,CID580478,eBike,null,Customer related issue,null,null,202.00,null,0.00,null,null
08-07-2024,22:13:00,CNR5116585243,Canceled by Driver,CID847377,Auto,null,Customer was coughing/sick,null,null,253.00,null,0.00,null,null
09-07-2024,18:33:00,CNR9699923253,Success,CID398168,Prime SUV,null,null,No,null,882.00,Cash,43.00,3.20,4.10
16-07-2024,08:35:00,CNR1201589640,Canceled by Customer,CID539191,Prime Sedan,Driver asked to cancel,null,null,null,176.00,null,0.00,null,null
08-07-2024,19:31:00,CNR1689403754,Success,CID515450,Mini,null,null,No,null,417.00,UPI,24.00,4.20,3.80
06-07-2024,23:56:00,CNR1501229480,Success,CID323779,Mini,null,null,No,null,130.00,Credit Card,41.00,3.50,4.50
14-07-2024,06:47:00,CNR8602417067,Success,CID771701,Prime SUV,null,null,No,null,235.00,UPI,17.00,3.70,3.70
01-07-2024,09:16:00,CNR5180944150,Success,CID200875,Prime Sedan,null,null,No,null,325.00,Credit Card,21.00,4.70,5.00
05-07-2024,07:57:00,CNR5569548787,Success,CID141634,Prime Plus,null,null,No,null,290.00,UPI,22.00,4.80,4.40
04-07-2024,23:51:00,CNR2826030097,Success,CID786912,Bike,null,null,No,null,131.00,Cash,20.00,4.40,3.10
23-07-2024,18:37:00,CNR4887495881,Canceled by Customer,CID916150,Prime SUV,AC is Not working,null,null,null,148.00,null,0.00,null,null
25-07-2024,02:41:00,CNR4946474476,Canceled by Customer,CID605609,Bike,AC is Not working,null,null,null,463.00,null,0.00,null,null
24-07-2024,05:57:00,CNR5414099759,Success,CID387411,Prime Sedan,null,null,No,null,339.00,UPI,17.00,3.10,3.40
08-07-2024,20:17:00,CNR2568139914,Driver Not Found,CID878056,Prime SUV,null,null,null,null,314.00,null,0.00,null,null
22-07-2024,03:32:00,CNR8892975500,Success,CID485817,Bike,null,null,No,null,512.00,Cash,48.00,3.10,4.20
19-07-2024,14:31:00,CNR7552726236,Driver Not Found,CID398384,Prime Plus,null,null,null,null,443.00,null,0.00,null,null
03-07-2024,21:45:00,CNR1200026621,Success,CID233911,Prime SUV,null,null,No,null,1467.00,UPI,32.00,4.70,3.50
04-07-2024,02:26:00,CNR4187447284,Driver Not Found,CID657255,Prime SUV,null,null,null,null,353.00,null,0.00,null,null
01-07-2024,07:28:00,CNR3659491874,Success,CID573670,Auto,null,null,No,null,444.00,UPI,1.00,3.80,4.10
17-07-2024,07:05:00,CNR3623533429,Success,CID447644,Prime Plus,null,null,No,null,476.00,UPI,23.00,3.10,4.90
13-07-2024,20:08:00,CNR3824632577,Canceled by Driver,CID713810,Bike,null,Personal & Car related issue,null,null,142.00,null,0.00,null,null
24-07-2024,06:37:00,CNR2817233926,Success,CID620466,eBike,null,null,No,null,471.00,UPI,26.00,4.90,3.80
13-07-2024,11:05:00,CNR2091398962,Success,CID935203,eBike,null,null,No,null,382.00,Cash,21.00,3.60,4.20
01-07-2024,00:31:00,CNR5220085842,Canceled by Driver,CID775449,Prime Sedan,null,Personal & Car related issue,null,null,401.00,null,0.00,null,null
28-07-2024,10:43:00,CNR9795770576,Success,CID518512,Auto,null,null,No,null,148.00,Cash,18.00,3.10,4.10
15-07-2024,19:16:00,CNR4627809411,Success,CID463284,Auto,null,null,No,null,204.00,UPI,11.00,4.80,3.40
17-07-2024,11:21:00,CNR4003939102,Success,CID193230,Mini,null,null,No,null,666.00,Cash,9.00,4.50,3.00
30-07-2024,05:53:00,CNR1308261538,Success,CID605780,eBike,null,null,No,null,425.00,UPI,5.00,4.80,4.40
17-07-2024,08:58:00,CNR1556710084,Success,CID201508,Prime Sedan,null,null,No,null,172.00,Cash,41.00,3.10,4.20
27-07-2024,09:22:00,CNR4639016703,Success,CID649293,Prime Plus,null,null,No,null,398.00,Cash,35.00,4.90,3.50
07-07-2024,21:53:00,CNR3136156514,Canceled by Customer,CID270149,Prime Plus,Wrong Address,null,null,null,741.00,null,0.00,null,null
24-07-2024,09:47:00,CNR6635680436,Driver Not Found,CID740522,Prime Plus,null,null,null,null,446.00,null,0.00,null,null
16-07-2024,01:47:00,CNR6522259243,Canceled by Driver,CID499536,Prime Sedan,null,More than permitted people in there,null,null,315.00,null,0.00,null,null
20-07-2024,02:52:00,CNR9257492650,Success,CID288060,Bike,null,null,No,null,470.00,Cash,38.00,3.60,4.20
20-07-2024,04:03:00,CNR9054081319,Success,CID723227,Auto,null,null,No,null,106.00,UPI,7.00,3.40,4.90
04-07-2024,03:47:00,CNR3186546295,Success,CID529533,Prime Plus,null,null,No,null,1468.00,Cash,31.00,4.70,4.20
11-07-2024,15:19:00,CNR5237090288,Canceled by Driver,CID422022,Prime SUV,null,Personal & Car related issue,null,null,408.00,null,0.00,null,null
04-07-2024,01:18:00,CNR9526078867,Success,CID900085,eBike,null,null,Yes,Customer Demand,1805.00,UPI,4.00,3.70,4.00
03-07-2024,13:51:00,CNR2055496400,Canceled by Customer,CID734557,Auto,Driver asked to cancel,null,null,null,2925.00,null,0.00,null,null
22-07-2024,00:45:00,CNR1352748737,Driver Not Found,CID392228,Prime Sedan,null,null,null,null,1048.00,null,0.00,null,null
29-07-2024,18:24:00,CNR8505998754,Success,CID393226,Mini,null,null,No,null,360.00,UPI,1.00,4.40,4.70
08-07-2024,14:26:00,CNR3848737052,Canceled by Customer,CID999015,Mini,Driver is not moving towards pickup location,null,null,null,341.00,null,0.00,null,null
27-07-2024,08:42:00,CNR3022399674,Success,CID791723,eBike,null,null,No,null,310.00,Cash,2.00,3.10,4.90
15-07-2024,22:10:00,CNR4201304521,Success,CID207572,eBike,null,null,No,null,1289.00,Cash,3.00,4.40,3.30
08-07-2024,18:55:00,CNR9511092010,Success,CID643112,Mini,null,null,No,null,1540.00,UPI,12.00,3.40,4.60
24-07-2024,16:00:00,CNR8110334234,Success,CID107282,Prime Plus,null,null,No,null,745.00,Cash,3.00,3.80,4.70
19-07-2024,08:32:00,CNR1820951934,Canceled by Customer,CID228355,Prime SUV,Driver asked to cancel,null,null,null,459.00,null,0.00,null,null
11-07-2024,02:28:00,CNR3295449162,Success,CID182011,Prime SUV,null,null,No,null,313.00,Cash,38.00,3.40,3.30
04-07-2024,01:18:00,CNR8642502474,Canceled by Driver,CID252880,Prime Sedan,null,Customer was coughing/sick,null,null,130.00,null,0.00,null,null
04-07-2024,13:30:00,CNR9405769135,Success,CID841846,eBike,null,null,No,null,517.00,Cash,14.00,3.60,4.70
27-07-2024,22:55:00,CNR2179333461,Success,CID159326,Bike,null,null,No,null,332.00,UPI,31.00,4.40,4.30
01-07-2024,17:11:00,CNR7446430391,Success,CID220370,eBike,null,null,No,null,496.00,Cash,40.00,4.40,3.10
28-07-2024,23:40:00,CNR2050487810,Canceled by Driver,CID376747,Prime SUV,null,Customer related issue,null,null,145.00,null,0.00,null,null
07-07-2024,11:54:00,CNR9970948492,Success,CID758267,Prime Sedan,null,null,No,null,229.00,Cash,7.00,3.00,4.70
08-07-2024,16:01:00,CNR3011053515,Canceled by Driver,CID131209,Bike,null,Personal & Car related issue,null,null,470.00,null,0.00,null,null
29-07-2024,05:16:00,CNR4591666574,Success,CID229257,eBike,null,null,No,null,278.00,UPI,48.00,3.50,4.20
28-07-2024,07:15:00,CNR1610148184,Success,CID131708,Mini,null,null,No,null,790.00,UPI,16.00,3.50,3.10
16-07-2024,03:48:00,CNR4526799105,Driver Not Found,CID880836,Prime SUV,null,null,null,null,941.00,null,0.00,null,null
07-07-2024,14:33:00,CNR7697944209,Driver Not Found,CID199182,Auto,null,null,null,null,2801.00,null,0.00,null,null
19-07-2024,17:53:00,CNR7154043084,Success,CID391013,Auto,null,null,Yes,Customer Demand,525.00,UPI,11.00,3.00,4.50
20-07-2024,20:07:00,CNR9283642129,Canceled by Driver,CID276282,Prime SUV,null,Personal & Car related issue,null,null,433.00,null,0.00,null,null
21-07-2024,13:56:00,CNR4676896526,Canceled by Driver,CID494856,Auto,null,Customer related issue,null,null,376.00,null,0.00,null,null
14-07-2024,20:29:00,CNR1615053684,Success,CID180831,Mini,null,null,No,null,346.00,Cash,13.00,3.70,4.10
02-07-2024,16:06:00,CNR7734380067,Canceled by Driver,CID853726,Prime SUV,null,More than permitted people in there,null,null,260.00,null,0.00,null,null
19-07-2024,20:42:00,CNR4851775364,Success,CID438573,Bike,null,null,No,null,213.00,Cash,14.00,4.00,3.80
17-07-2024,15:07:00,CNR7896256729,Success,CID279281,Mini,null,null,No,null,286.00,Cash,13.00,4.20,3.80
02-07-2024,19:25:00,CNR7042244136,Success,CID998521,Prime Plus,null,null,No,null,156.00,Cash,25.00,3.70,3.40
06-07-2024,07:59:00,CNR7908519469,Success,CID357963,eBike,null,null,No,null,757.00,Credit Card,30.00,3.20,4.70
11-07-2024,04:46:00,CNR1121889731,Success,CID208336,Prime Sedan,null,null,No,null,390.00,Cash,42.00,4.80,4.00
18-07-2024,15:01:00,CNR3193710797,Success,CID467902,Prime Sedan,null,null,Yes,Other Issue,976.00,UPI,27.00,4.30,4.30
08-07-2024,03:32:00,CNR9772059065,Success,CID811485,Bike,null,null,No,null,683.00,Cash,14.00,4.70,3.40
29-07-2024,21:12:00,CNR6820098709,Canceled by Driver,CID678710,eBike,null,Personal & Car related issue,null,null,329.00,null,0.00,null,null
24-07-2024,15:36:00,CNR9590135968,Success,CID652106,eBike,null,null,No,null,999.00,UPI,43.00,4.60,4.20
08-07-2024,18:08:00,CNR4053893416,Success,CID708547,Auto,null,null,No,null,283.00,UPI,7.00,3.40,3.40
18-07-2024,15:06:00,CNR5706980210,Success,CID228167,eBike,null,null,No,null,463.00,Cash,15.00,4.40,3.60
16-07-2024,15:17:00,CNR8545338624,Success,CID691224,Auto,null,null,No,null,353.00,UPI,7.00,4.70,4.90
02-07-2024,00:04:00,CNR6792235623,Driver Not Found,CID439520,Prime Sedan,null,null,null,null,495.00,null,0.00,null,null
12-07-2024,13:28:00,CNR3347159067,Success,CID823164,Auto,null,null,No,null,292.00,UPI,16.00,4.60,3.50
06-07-2024,15:29:00,CNR2200769825,Success,CID637025,Prime Plus,null,null,No,null,448.00,UPI,15.00,3.20,4.90
30-07-2024,14:25:00,CNR8037382031,Canceled by Customer,CID440310,Prime SUV,AC is Not working,null,null,null,103.00,null,0.00,null,null
14-07-2024,02:37:00,CNR8476582596,Canceled by Driver,CID687136,Auto,null,More than permitted people in there,null,null,186.00,null,0.00,null,null
02-07-2024,06:30:00,CNR7073850950,Success,CID880026,Auto,null,null,Yes,Customer Demand,110.00,Cash,3.00,3.70,3.60
10-07-2024,18:50:00,CNR6613464835,Canceled by Customer,CID489613,Mini,Change of plans,null,null,null,173.00,null,0.00,null,null
28-07-2024,09:40:00,CNR7956960667,Success,CID407740,Prime Plus,null,null,No,null,512.00,Cash,14.00,4.90,4.90
26-07-2024,18:46:00,CNR3469722999,Driver Not Found,CID822937,Prime SUV,null,null,null,null,2005.00,null,0.00,null,null
20-07-2024,08:46:00,CNR9952584604,Success,CID184856,Bike,null,null,Yes,Customer Demand,238.00,Cash,18.00,4.70,4.60
27-07-2024,18:23:00,CNR5433575259,Success,CID763377,Prime Sedan,null,null,Yes,Vehicle Breakdown,1921.00,UPI,40.00,3.30,3.90
20-07-2024,05:13:00,CNR3797151024,Driver Not Found,CID106150,Mini,null,null,null,null,296.00,null,0.00,null,null
09-07-2024,09:36:00,CNR1888228418,Success,CID913584,eBike,null,null,No,null,499.00,Cash,14.00,4.80,3.90
23-07-2024,12:03:00,CNR6094620721,Success,CID195370,Prime Plus,null,null,No,null,525.00,Cash,22.00,4.30,4.00
30-07-2024,06:56:00,CNR2029679396,Success,CID825106,Prime Plus,null,null,No,null,308.00,Cash,13.00,4.70,3.30
05-07-2024,07:11:00,CNR5108136862,Canceled by Customer,CID869726,Prime SUV,Driver asked to cancel,null,null,null,118.00,null,0.00,null,null
30-07-2024,15:14:00,CNR9998375791,Success,CID173858,Mini,null,null,No,null,164.00,UPI,33.00,3.60,3.80
30-07-2024,10:26:00,CNR7197746515,Canceled by Driver,CID911238,Mini,null,Customer related issue,null,null,228.00,null,0.00,null,null
27-07-2024,11:45:00,CNR3914143185,Canceled by Customer,CID656359,Bike,Change of plans,null,null,null,326.00,null,0.00,null,null
28-07-2024,07:49:00,CNR4970390019,Driver Not Found,CID656067,Bike,null,null,null,null,849.00,null,0.00,null,null
04-07-2024,06:05:00,CNR4643101961,Success,CID843965,Prime Sedan,null,null,No,null,678.00,Cash,32.00,4.60,3.50
04-07-2024,22:42:00,CNR9462510170,Canceled by Customer,CID517686,Prime Plus,Driver is not moving towards pickup location,null,null,null,431.00,null,0.00,null,null
04-07-2024,02:29:00,CNR3791458762,Success,CID253766,Prime Sedan,null,null,No,null,235.00,UPI,13.00,4.00,3.90
20-07-2024,15:11:00,CNR6755458210,Success,CID762854,Mini,null,null,No,null,223.00,Cash,3.00,5.00,4.80
14-07-2024,22:17:00,CNR6729349884,Success,CID901336,Prime SUV,null,null,No,null,445.00,Cash,48.00,3.20,4.70
13-07-2024,21:16:00,CNR3435305950,Success,CID780659,Prime Sedan,null,null,No,null,601.00,UPI,22.00,3.70,3.40
17-07-2024,08:43:00,CNR2586365783,Canceled by Driver,CID105655,eBike,null,More than permitted people in there,null,null,198.00,null,0.00,null,null
19-07-2024,23:17:00,CNR3475649716,Canceled by Driver,CID154151,Prime Sedan,null,Personal & Car related issue,null,null,358.00,null,0.00,null,null
07-07-2024,16:50:00,CNR1463816868,Success,CID517719,Prime SUV,null,null,No,null,492.00,Cash,6.00,4.50,3.90
09-07-2024,02:29:00,CNR1412682969,Success,CID763740,Prime SUV,null,null,No,null,280.00,UPI,31.00,4.10,4.80
07-07-2024,02:53:00,CNR5341551432,Canceled by Customer,CID506435,Mini,Driver is not moving towards pickup location,null,null,null,233.00,null,0.00,null,null
11-07-2024,19:20:00,CNR5793610952,Success,CID490677,Bike,null,null,No,null,984.00,Credit Card,24.00,3.90,3.70
03-07-2024,08:50:00,CNR1072231824,Success,CID703152,Auto,null,null,No,null,100.00,Cash,7.00,3.50,4.00
15-07-2024,08:32:00,CNR1799581315,Canceled by Customer,CID493145,Mini,Change of plans,null,null,null,1899.00,null,0.00,null,null
23-07-2024,06:57:00,CNR9707279332,Success,CID666870,Prime Sedan,null,null,No,null,833.00,UPI,14.00,3.30,3.10
23-07-2024,12:35:00,CNR2270293390,Success,CID656262,eBike,null,null,No,null,435.00,UPI,3.00,4.10,3.00
28-07-2024,06:54:00,CNR3950192876,Driver Not Found,CID421288,Mini,null,null,null,null,1703.00,null,0.00,null,null
04-07-2024,21:00:00,CNR9406709395,Success,CID139229,Auto,null,null,No,null,484.00,UPI,5.00,4.00,3.30
05-07-2024,22:33:00,CNR8975176661,Success,CID173986,Auto,null,null,No,null,680.00,UPI,7.00,3.80,3.60
21-07-2024,10:55:00,CNR5071594520,Success,CID740051,Bike,null,null,No,null,229.00,Cash,16.00,3.10,3.40
10-07-2024,01:20:00,CNR2377184626,Driver Not Found,CID323252,Prime Plus,null,null,null,null,609.00,null,0.00,null,null
04-07-2024,20:48:00,CNR3575066041,Success,CID499436,Prime SUV,null,null,Yes,Vehicle Breakdown,181.00,Credit Card,2.00,3.30,4.80
28-07-2024,12:22:00,CNR2930589148,Success,CID732234,eBike,null,null,No,null,717.00,UPI,3.00,4.90,3.30
17-07-2024,01:12:00,CNR7831208502,Success,CID737968,Auto,null,null,No,null,262.00,Credit Card,12.00,3.50,3.70
15-07-2024,02:41:00,CNR8629694130,Canceled by Driver,CID321356,Prime SUV,null,Personal & Car related issue,null,null,158.00,null,0.00,null,null
05-07-2024,23:51:00,CNR8827885570,Success,CID521045,Prime SUV,null,null,No,null,231.00,Cash,49.00,4.80,3.20
09-07-2024,13:36:00,CNR1502301342,Success,CID545036,Bike,null,null,No,null,246.00,UPI,23.00,3.90,3.30
07-07-2024,22:52:00,CNR1372123891,Canceled by Customer,CID348365,Prime SUV,Driver asked to cancel,null,null,null,228.00,null,0.00,null,null
